Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,28.260000228881836,28.989999771118164,27.8700008392334,28.809999465942383,28.809999465942383,15053700
2019-01-03,28.3799991607666,29.18000030517578,27.940000534057617,27.989999771118164,27.989999771118164,19051700
2019-01-04,28.389999389648438,30.100000381469727,28.309999465942383,29.950000762939453,29.950000762939453,23412600
2019-01-07,30.200000762939453,31.3799991607666,29.770000457763672,31.34000015258789,31.34000015258789,19917800
2019-01-08,31.700000762939453,32.04999923706055,30.90999984741211,31.799999237060547,31.799999237060547,18915200
2019-01-09,31.799999237060547,32.400001525878906,31.540000915527344,32.25,32.25,14554400
2019-01-10,33.08000183105469,33.5,32.2599983215332,33.09000015258789,33.09000015258789,30504500
2019-01-11,32.849998474121094,33.20000076293945,32.43000030517578,32.869998931884766,32.869998931884766,17732300
2019-01-14,32.380001068115234,32.75,32.119998931884766,32.369998931884766,32.369998931884766,9523000
2019-01-15,32.5099983215332,33.349998474121094,32.45000076293945,33.02000045776367,33.02000045776367,13548200
2019-01-16,33.099998474121094,33.29999923706055,32.439998626708984,32.470001220703125,32.470001220703125,10130200
2019-01-17,32.470001220703125,33.09000015258789,32.38999938964844,32.849998474121094,32.849998474121094,12059700
2019-01-18,33.04999923706055,33.88999938964844,32.77000045776367,33.27000045776367,33.27000045776367,16776800
2019-01-22,32.970001220703125,33.349998474121094,31.93000030517578,32.25,32.25,17780800
2019-01-23,32.2599983215332,32.45000076293945,30.719999313354492,30.969999313354492,30.969999313354492,21084400
2019-01-24,30.940000534057617,31.729999542236328,30.90999984741211,31.610000610351562,31.610000610351562,12470400
2019-01-25,31.989999771118164,33.619998931884766,31.979999542236328,32.900001525878906,32.900001525878906,22513700
2019-01-28,32.650001525878906,33.20000076293945,32.119998931884766,33.130001068115234,33.130001068115234,21750800
2019-01-29,33.33000183105469,33.54999923706055,31.459999084472656,31.639999389648438,31.639999389648438,18849800
2019-01-30,32.040000915527344,32.380001068115234,31.420000076293945,32.2599983215332,32.2599983215332,17142500
2019-01-31,33.06999969482422,33.689998626708984,32.790000915527344,33.560001373291016,33.560001373291016,21211300
2019-02-01,33.560001373291016,34.09000015258789,32.959999084472656,33.189998626708984,33.189998626708984,18816600
2019-02-04,33.34000015258789,34.18000030517578,33.2400016784668,33.939998626708984,33.939998626708984,14244100
2019-02-05,34.290000915527344,34.56999969482422,33.91999816894531,34.369998931884766,34.369998931884766,17610200
2019-02-06,35.04999923706055,35.25,33.75,34.15999984741211,34.15999984741211,34058000
2019-02-07,31.170000076293945,31.729999542236328,30.309999465942383,30.799999237060547,30.799999237060547,69764100
2019-02-08,30.469999313354492,30.739999771118164,29.420000076293945,30.010000228881836,30.010000228881836,40669800
2019-02-11,30.170000076293945,30.440000534057617,29.65999984741211,30.229999542236328,30.229999542236328,28838200
2019-02-12,30.440000534057617,30.799999237060547,30.229999542236328,30.389999389648438,30.389999389648438,20315300
2019-02-13,30.56999969482422,31.84000015258789,30.549999237060547,31.1200008392334,31.1200008392334,29683300
2019-02-14,30.860000610351562,31.280000686645508,30.600000381469727,30.959999084472656,30.959999084472656,15321100
2019-02-15,31.200000762939453,31.799999237060547,30.969999313354492,31.229999542236328,31.229999542236328,17591500
2019-02-19,31.229999542236328,32.11000061035156,31.149999618530273,31.649999618530273,31.649999618530273,14391700
2019-02-20,31.709999084472656,31.93000030517578,31.209999084472656,31.3700008392334,31.3700008392334,16871100
2019-02-21,31.360000610351562,31.479999542236328,30.600000381469727,30.760000228881836,30.760000228881836,13944900
2019-02-22,30.809999465942383,31.729999542236328,30.809999465942383,31.709999084472656,31.709999084472656,15413400
2019-02-25,31.989999771118164,32.709999084472656,31.8799991607666,31.989999771118164,31.989999771118164,15061300
2019-02-26,31.889999389648438,31.959999084472656,30.989999771118164,31.010000228881836,31.010000228881836,17519100
2019-02-27,30.950000762939453,31.0,29.899999618530273,30.40999984741211,30.40999984741211,24639100
2019-02-28,30.25,30.790000915527344,30.010000228881836,30.780000686645508,30.780000686645508,15242900
2019-03-01,31.170000076293945,31.190000534057617,30.280000686645508,30.6200008392334,30.6200008392334,12360700
2019-03-04,30.780000686645508,31.260000228881836,30.06999969482422,30.5,30.5,15920400
2019-03-05,30.5,31.229999542236328,30.389999389648438,31.030000686645508,31.030000686645508,13073500
2019-03-06,30.940000534057617,31.34000015258789,30.59000015258789,30.799999237060547,30.799999237060547,10938600
2019-03-07,30.760000228881836,30.84000015258789,30.010000228881836,30.1200008392334,30.1200008392334,15779900
2019-03-08,29.639999389648438,30.209999084472656,29.40999984741211,30.040000915527344,30.040000915527344,11964300
2019-03-11,30.239999771118164,30.90999984741211,30.239999771118164,30.8700008392334,30.8700008392334,16013200
2019-03-12,31.149999618530273,31.40999984741211,30.889999389648438,31.15999984741211,31.15999984741211,12324300
2019-03-13,31.309999465942383,31.479999542236328,31.040000915527344,31.299999237060547,31.299999237060547,10201300
2019-03-14,31.280000686645508,31.549999237060547,30.940000534057617,31.030000686645508,31.030000686645508,12090600
2019-03-15,31.040000915527344,31.40999984741211,30.709999084472656,31.219999313354492,31.219999313354492,17522700
2019-03-18,31.25,31.579999923706055,30.84000015258789,31.079999923706055,31.079999923706055,13172600
2019-03-19,31.149999618530273,31.5,30.8799991607666,31.270000457763672,31.270000457763672,15557400
2019-03-20,31.239999771118164,32.650001525878906,31.15999984741211,32.56999969482422,32.56999969482422,22373800
2019-03-21,32.310001373291016,32.689998626708984,32.029998779296875,32.61000061035156,32.61000061035156,13346900
2019-03-22,32.5,34.209999084472656,32.34000015258789,33.02000045776367,33.02000045776367,28034700
2019-03-25,32.83000183105469,33.29999923706055,32.279998779296875,32.59000015258789,32.59000015258789,15272300
2019-03-26,32.97999954223633,33.86000061035156,32.91999816894531,33.060001373291016,33.060001373291016,17252300
2019-03-27,32.93000030517578,33.45000076293945,31.950000762939453,32.279998779296875,32.279998779296875,13669400
2019-03-28,32.290000915527344,32.93000030517578,31.729999542236328,32.869998931884766,32.869998931884766,17750600
2019-03-29,33.099998474121094,33.2400016784668,32.470001220703125,32.880001068115234,32.880001068115234,13529300
2019-04-01,33.15999984741211,33.68000030517578,32.70000076293945,33.439998626708984,33.439998626708984,12499700
2019-04-02,33.439998626708984,33.88999938964844,33.22999954223633,33.75,33.75,11638000
2019-04-03,34.0,34.7599983215332,33.810001373291016,34.380001068115234,34.380001068115234,18041000
2019-04-04,34.70000076293945,35.13999938964844,33.900001525878906,34.41999816894531,34.41999816894531,14604100
2019-04-05,34.54999923706055,34.79999923706055,34.369998931884766,34.720001220703125,34.720001220703125,9571700
2019-04-08,34.790000915527344,35.060001373291016,34.5099983215332,34.86000061035156,34.86000061035156,10655000
2019-04-09,34.84000015258789,35.38999938964844,34.810001373291016,35.13999938964844,35.13999938964844,13889700
2019-04-10,35.2599983215332,35.27000045776367,34.5099983215332,34.75,34.75,11648800
2019-04-11,34.75,34.869998931884766,34.40999984741211,34.58000183105469,34.58000183105469,10982700
2019-04-12,34.66999816894531,34.83000183105469,34.11000061035156,34.369998931884766,34.369998931884766,12713800
2019-04-15,34.380001068115234,35.029998779296875,34.34000015258789,34.709999084472656,34.709999084472656,10248400
2019-04-16,34.84000015258789,34.9900016784668,34.22999954223633,34.459999084472656,34.459999084472656,9396300
2019-04-17,34.72999954223633,34.900001525878906,34.20000076293945,34.47999954223633,34.47999954223633,9023000
2019-04-18,34.66999816894531,34.86000061035156,34.31999969482422,34.400001525878906,34.400001525878906,9806100
2019-04-22,34.400001525878906,34.619998931884766,33.81999969482422,34.38999938964844,34.38999938964844,19704300
2019-04-23,36.93000030517578,40.529998779296875,36.90999984741211,39.77000045776367,39.77000045776367,104262500
2019-04-24,39.86000061035156,39.95000076293945,38.79999923706055,39.290000915527344,39.290000915527344,30266900
2019-04-25,39.2599983215332,40.130001068115234,38.189998626708984,38.47999954223633,38.47999954223633,26044800
2019-04-26,38.59000015258789,39.34000015258789,38.18000030517578,38.66999816894531,38.66999816894531,15270500
2019-04-29,38.630001068115234,39.970001220703125,38.630001068115234,39.779998779296875,39.779998779296875,19680000
