Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,1.2400000095367432,1.350000023841858,1.2300000190734863,1.3300000429153442,1.3300000429153442,3389200
2019-01-03,1.3300000429153442,1.3300000429153442,1.2400000095367432,1.2599999904632568,1.2599999904632568,3638000
2019-01-04,1.2999999523162842,1.350000023841858,1.2599999904632568,1.340000033378601,1.340000033378601,4863800
2019-01-07,1.3799999952316284,1.590000033378601,1.3799999952316284,1.5299999713897705,1.5299999713897705,7525700
2019-01-08,1.600000023841858,1.7000000476837158,1.590000033378601,1.600000023841858,1.600000023841858,8715600
2019-01-09,1.649999976158142,1.649999976158142,1.399999976158142,1.5099999904632568,1.5099999904632568,7496200
2019-01-10,1.5,1.5,1.4199999570846558,1.4500000476837158,1.4500000476837158,2724900
2019-01-11,1.4500000476837158,1.4900000095367432,1.3600000143051147,1.4800000190734863,1.4800000190734863,4353600
2019-01-14,1.4700000286102295,1.4700000286102295,1.409999966621399,1.4500000476837158,1.4500000476837158,2000200
2019-01-15,1.440000057220459,1.4500000476837158,1.340000033378601,1.3899999856948853,1.3899999856948853,3491100
2019-01-16,1.3899999856948853,1.440000057220459,1.3700000047683716,1.3899999856948853,1.3899999856948853,1586900
2019-01-17,1.399999976158142,1.4299999475479126,1.3700000047683716,1.399999976158142,1.399999976158142,2165900
2019-01-18,1.409999966621399,1.4299999475479126,1.3600000143051147,1.3799999952316284,1.3799999952316284,2313600
2019-01-22,1.399999976158142,1.399999976158142,1.309999942779541,1.3300000429153442,1.3300000429153442,2180300
2019-01-23,1.340000033378601,1.3899999856948853,1.309999942779541,1.3600000143051147,1.3600000143051147,2144600
2019-01-24,1.3700000047683716,1.3899999856948853,1.350000023841858,1.3700000047683716,1.3700000047683716,1227200
2019-01-25,1.3799999952316284,1.399999976158142,1.340000033378601,1.3600000143051147,1.3600000143051147,1901000
2019-01-28,1.3600000143051147,1.3700000047683716,1.3300000429153442,1.3700000047683716,1.3700000047683716,1769300
2019-01-29,1.3799999952316284,1.4199999570846558,1.3799999952316284,1.399999976158142,1.399999976158142,1793100
2019-01-30,1.4199999570846558,1.4199999570846558,1.3700000047683716,1.3899999856948853,1.3899999856948853,1789100
2019-01-31,1.3899999856948853,1.4199999570846558,1.3700000047683716,1.3700000047683716,1.3700000047683716,2394600
2019-02-01,1.3799999952316284,1.399999976158142,1.3300000429153442,1.340000033378601,1.340000033378601,2640600
2019-02-04,1.3600000143051147,1.3899999856948853,1.350000023841858,1.3799999952316284,1.3799999952316284,2114300
2019-02-05,1.3899999856948853,1.3899999856948853,1.3700000047683716,1.3799999952316284,1.3799999952316284,1262000
2019-02-06,1.3899999856948853,1.399999976158142,1.350000023841858,1.3600000143051147,1.3600000143051147,1578900
2019-02-07,1.3600000143051147,1.3700000047683716,1.340000033378601,1.340000033378601,1.340000033378601,1207500
2019-02-08,1.340000033378601,1.350000023841858,1.3200000524520874,1.340000033378601,1.340000033378601,1276400
2019-02-11,1.350000023841858,1.3700000047683716,1.3300000429153442,1.3600000143051147,1.3600000143051147,1375300
2019-02-12,1.3700000047683716,1.3799999952316284,1.350000023841858,1.3700000047683716,1.3700000047683716,960600
2019-02-13,1.3700000047683716,1.409999966621399,1.350000023841858,1.399999976158142,1.399999976158142,2173100
2019-02-14,1.399999976158142,1.690000057220459,1.3899999856948853,1.6699999570846558,1.6699999570846558,9410000
2019-02-15,1.649999976158142,1.6699999570846558,1.5,1.6200000047683716,1.6200000047683716,5255300
2019-02-19,1.649999976158142,1.75,1.6399999856948853,1.690000057220459,1.690000057220459,3638700
2019-02-20,1.7400000095367432,1.7999999523162842,1.7300000190734863,1.7799999713897705,1.7799999713897705,5853200
2019-02-21,1.7999999523162842,1.809999942779541,1.6699999570846558,1.7799999713897705,1.7799999713897705,3369600
