Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,7.17307710647583,7.865384578704834,7.125,7.740384578704834,7.677558898925781,134528200
2019-01-03,7.711538314819336,7.884615421295166,7.480769157409668,7.75,7.687096118927002,127866900
2019-01-04,7.875,7.942307472229004,7.67307710647583,7.913461685180664,7.849231243133545,124887100
2019-01-07,8.22115421295166,8.451923370361328,7.971153736114502,8.40384578704834,8.335636138916016,186871700
2019-01-08,8.567307472229004,8.692307472229004,8.192307472229004,8.230769157409668,8.163962364196777,152859600
2019-01-09,8.192307472229004,8.423076629638672,7.865384578704834,8.173076629638672,8.106739044189453,120958500
2019-01-10,8.173076629638672,8.605769157409668,8.163461685180664,8.59615421295166,8.526381492614746,116835100
2019-01-11,8.52884578704834,8.605769157409668,8.384614944458008,8.59615421295166,8.526381492614746,83896000
2019-01-14,8.47115421295166,8.65384578704834,8.423076629638672,8.557692527770996,8.48823356628418,84945200
2019-01-15,8.567307472229004,8.586538314819336,8.365385055541992,8.394230842590332,8.326098442077637,97820500
2019-01-16,8.375,8.65384578704834,8.326923370361328,8.634614944458008,8.564531326293945,87636300
2019-01-17,8.557692527770996,8.836538314819336,8.413461685180664,8.788461685180664,8.71712875366211,110023800
2019-01-18,8.875,8.894230842590332,8.682692527770996,8.711538314819336,8.640829086303711,96443800
2019-01-22,8.634614944458008,8.644230842590332,8.230769157409668,8.326923370361328,8.259336471557617,112498800
2019-01-23,8.355769157409668,8.5,8.27884578704834,8.394230842590332,8.326098442077637,75281300
2019-01-24,8.298076629638672,8.625,8.27884578704834,8.442307472229004,8.373784065246582,93944800
2019-01-25,8.509614944458008,8.855769157409668,8.5,8.807692527770996,8.73620319366455,116798800
2019-01-28,8.634614944458008,8.65384578704834,8.413461685180664,8.586538314819336,8.516845703125,95301300
2019-01-29,8.557692527770996,8.77884578704834,8.317307472229004,8.557692527770996,8.48823356628418,119046400
2019-01-30,8.634614944458008,8.923076629638672,8.538461685180664,8.75,8.678979873657227,89891900
2019-01-31,9.557692527770996,10.355769157409668,9.384614944458008,9.769230842590332,9.68993854522705,362585000
