Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,7.53000020980835,8.020000457763672,7.480000019073486,7.900000095367432,7.284280300140381,47494400
2019-01-03,7.96999979019165,7.989999771118164,7.78000020980835,7.78000020980835,7.173633098602295,39172400
2019-01-04,7.909999847412109,8.119999885559082,7.849999904632568,8.079999923706055,7.450251579284668,43039800
2019-01-07,8.109999656677246,8.369999885559082,8.029999732971191,8.289999961853027,7.643884181976318,40729400
2019-01-08,8.420000076293945,8.539999961853027,8.350000381469727,8.369999885559082,7.717648983001709,45644000
2019-01-09,8.449999809265137,8.770000457763672,8.359999656677246,8.720000267028809,8.040371894836426,48404900
2019-01-10,8.710000038146973,8.770000457763672,8.449999809265137,8.670000076293945,7.994267463684082,39490400
2019-01-11,8.770000457763672,8.930000305175781,8.699999809265137,8.819999694824219,8.132575988769531,41559900
2019-01-14,8.800000190734863,9.0600004196167,8.760000228881836,8.989999771118164,8.289327621459961,44833800
2019-01-15,9.020000457763672,9.029999732971191,8.75,8.84000015258789,8.151017189025879,65311700
2019-01-16,8.680000305175781,8.770000457763672,8.260000228881836,8.289999961853027,7.643884181976318,73869900
2019-01-17,8.270000457763672,8.4399995803833,8.210000038146973,8.359999656677246,7.708427906036377,56722600
2019-01-18,8.390000343322754,8.600000381469727,8.329999923706055,8.579999923706055,7.911281585693359,51127900
2019-01-22,8.539999961853027,8.609999656677246,8.460000038146973,8.5,7.837516784667969,47182600
2019-01-23,8.539999961853027,8.539999961853027,8.279999732971191,8.34000015258789,7.689987659454346,45196900
2019-01-24,8.319999694824219,8.680000305175781,8.220000267028809,8.600000381469727,7.929723739624023,79516400
2019-01-25,8.739999771118164,8.960000038146973,8.729999542236328,8.859999656677246,8.169458389282227,53098800
2019-01-28,8.800000190734863,8.800000190734863,8.579999923706055,8.65999984741211,7.98504638671875,42116300
2019-01-29,8.710000038146973,8.789999961853027,8.619999885559082,8.760000228881836,8.077253341674805,30485000
2019-01-30,8.65999984741211,8.720000267028809,8.520000457763672,8.710000038146973,8.171064376831055,29906100
2019-01-31,8.619999885559082,8.819999694824219,8.600000381469727,8.800000190734863,8.25549602508545,39389100
2019-02-01,8.770000457763672,8.8100004196167,8.619999885559082,8.720000267028809,8.180447578430176,34124000
2019-02-04,8.699999809265137,8.699999809265137,8.59000015258789,8.699999809265137,8.161684036254883,28855600
2019-02-05,8.680000305175781,8.760000228881836,8.649999618530273,8.75,8.208589553833008,26166800
2019-02-06,8.789999961853027,8.899999618530273,8.680000305175781,8.720000267028809,8.180447578430176,32644300
2019-02-07,8.619999885559082,8.619999885559082,8.289999961853027,8.3100004196167,7.795815944671631,55161800
2019-02-08,8.289999961853027,8.40999984741211,8.15999984741211,8.390000343322754,7.870865345001221,38650100
2019-02-11,8.40999984741211,8.4399995803833,8.289999961853027,8.329999923706055,7.814577579498291,27403500
2019-02-12,8.380000114440918,8.470000267028809,8.380000114440918,8.460000038146973,7.936534404754639,26235100
2019-02-13,8.449999809265137,8.65999984741211,8.390000343322754,8.40999984741211,7.889627456665039,27182900
2019-02-14,8.380000114440918,8.470000267028809,8.319999694824219,8.420000076293945,7.899009704589844,23569900
